income_bin,Ethnic,rural,distance,FIND_DIV_1000,dp
"(306,306.9]",Hispanic,Rural,7.098489308,306,dp3
"(306,306.9]",Hispanic,Urban,3.748831766,306,dp3
"(306,306.9]",White,Rural,24.45822641,306,dp3
"(306,306.9]",White,Urban,4.379409097,306,dp3
"(306.9,307.9]",Asian,Rural,6.52781038,307,dp3
"(306.9,307.9]",Asian,Urban,2.755299117,307,dp3
"(306.9,307.9]",Black or African American,Rural,9.274877382,307,dp3
"(306.9,307.9]",Black or African American,Urban,4.050099019,307,dp3
"(306.9,307.9]",Hispanic,Rural,13.08633069,307,dp3
"(306.9,307.9]",Hispanic,Urban,3.80436108,307,dp3
"(306.9,307.9]",White,Rural,16.34856232,307,dp3
"(306.9,307.9]",White,Urban,4.286146043,307,dp3
"(307.9,308.9]",Asian,Rural,10.62813166,308,dp3
"(307.9,308.9]",Asian,Urban,2.624253131,308,dp3
"(307.9,308.9]",Black or African American,Rural,22.37800972,308,dp3
"(307.9,308.9]",Black or African American,Urban,4.501301699,308,dp3
"(307.9,308.9]",Hispanic,Rural,13.69541978,308,dp3
"(307.9,308.9]",Hispanic,Urban,3.787707181,308,dp3
"(307.9,308.9]",White,Rural,15.83523571,308,dp3
"(307.9,308.9]",White,Urban,4.228710393,308,dp3
"(308.9,309.9]",Asian,Rural,9.668148448,309,dp3
"(308.9,309.9]",Asian,Urban,2.724766962,309,dp3
"(308.9,309.9]",Black or African American,Rural,36.97396343,309,dp3
"(308.9,309.9]",Black or African American,Urban,3.867331924,309,dp3
"(308.9,309.9]",Hispanic,Rural,10.45174296,309,dp3
"(308.9,309.9]",Hispanic,Urban,3.606134419,309,dp3
"(308.9,309.9]",White,Rural,16.32332393,309,dp3
"(308.9,309.9]",White,Urban,4.263123292,309,dp3
"(309.9,310.9]",Asian,Rural,8.664042312,310,dp3
"(309.9,310.9]",Asian,Urban,2.79681572,310,dp3
"(309.9,310.9]",Black or African American,Rural,16.95223235,310,dp3
"(309.9,310.9]",Black or African American,Urban,4.925533634,310,dp3
"(309.9,310.9]",Hispanic,Rural,4.563705849,310,dp3
"(309.9,310.9]",Hispanic,Urban,3.50008048,310,dp3
"(309.9,310.9]",White,Rural,15.78200854,310,dp3
"(309.9,310.9]",White,Urban,4.34253751,310,dp3
"(310.9,311.9]",Asian,Rural,9.094526189,311,dp3
"(310.9,311.9]",Asian,Urban,2.714338238,311,dp3
"(310.9,311.9]",Black or African American,Rural,1.873742263,311,dp3
"(310.9,311.9]",Black or African American,Urban,3.933402491,311,dp3
"(310.9,311.9]",Hispanic,Rural,7.057638778,311,dp3
"(310.9,311.9]",Hispanic,Urban,3.97083614,311,dp3
"(310.9,311.9]",White,Rural,17.25889037,311,dp3
"(310.9,311.9]",White,Urban,4.336701899,311,dp3
"(311.9,312.9]",Asian,Rural,15.2011613,312,dp3
"(311.9,312.9]",Asian,Urban,2.674243081,312,dp3
"(311.9,312.9]",Black or African American,Rural,13.63393121,312,dp3
"(311.9,312.9]",Black or African American,Urban,4.054507653,312,dp3
"(311.9,312.9]",Hispanic,Rural,11.26034404,312,dp3
"(311.9,312.9]",Hispanic,Urban,3.929456576,312,dp3
"(311.9,312.9]",White,Rural,16.35877941,312,dp3
"(311.9,312.9]",White,Urban,4.234054632,312,dp3
"(312.9,313.9]",Asian,Rural,9.81395793,313,dp3
"(312.9,313.9]",Asian,Urban,2.840326694,313,dp3
"(312.9,313.9]",Black or African American,Rural,16.19660885,313,dp3
"(312.9,313.9]",Black or African American,Urban,5.779492733,313,dp3
"(312.9,313.9]",Hispanic,Rural,12.43974561,313,dp3
"(312.9,313.9]",Hispanic,Urban,3.854611713,313,dp3
"(312.9,313.9]",White,Rural,16.13075033,313,dp3
"(312.9,313.9]",White,Urban,4.386214615,313,dp3
"(313.9,314.9]",Asian,Rural,8.271779447,314,dp3
"(313.9,314.9]",Asian,Urban,2.647940056,314,dp3
"(313.9,314.9]",Black or African American,Rural,4.78159312,314,dp3
"(313.9,314.9]",Black or African American,Urban,3.941409041,314,dp3
"(313.9,314.9]",Hispanic,Rural,8.242178518,314,dp3
"(313.9,314.9]",Hispanic,Urban,3.956883519,314,dp3
"(313.9,314.9]",White,Rural,17.12068043,314,dp3
"(313.9,314.9]",White,Urban,4.252249593,314,dp3
"(314.9,315.9]",Asian,Rural,4.704301926,315,dp3
"(314.9,315.9]",Asian,Urban,2.761672515,315,dp3
"(314.9,315.9]",Black or African American,Rural,11.16120306,315,dp3
"(314.9,315.9]",Black or African American,Urban,4.28634459,315,dp3
"(314.9,315.9]",Hispanic,Rural,10.40496979,315,dp3
"(314.9,315.9]",Hispanic,Urban,4.130561747,315,dp3
"(314.9,315.9]",White,Rural,15.89991707,315,dp3
"(314.9,315.9]",White,Urban,4.244078253,315,dp3
"(315.9,316.9]",Asian,Rural,6.277410588,316,dp3
"(315.9,316.9]",Asian,Urban,2.727517943,316,dp3
"(315.9,316.9]",Black or African American,Rural,9.583788262,316,dp3
"(315.9,316.9]",Black or African American,Urban,4.852150782,316,dp3
"(315.9,316.9]",Hispanic,Rural,12.09589204,316,dp3
"(315.9,316.9]",Hispanic,Urban,3.660254377,316,dp3
"(315.9,316.9]",White,Rural,16.45483935,316,dp3
"(315.9,316.9]",White,Urban,4.177206424,316,dp3
"(316.9,317.8]",Asian,Rural,69.59510955,317,dp3
"(316.9,317.8]",Asian,Urban,2.671013265,317,dp3
"(316.9,317.8]",Black or African American,Rural,28.1364355,317,dp3
"(316.9,317.8]",Black or African American,Urban,3.932529917,317,dp3
"(316.9,317.8]",Hispanic,Rural,11.42091533,317,dp3
"(316.9,317.8]",Hispanic,Urban,3.467009158,317,dp3
"(316.9,317.8]",White,Rural,16.61389626,317,dp3
"(316.9,317.8]",White,Urban,4.201076164,317,dp3
"(317.8,318.8]",Asian,Rural,4.925842019,318,dp3
"(317.8,318.8]",Asian,Urban,2.806314914,318,dp3
"(317.8,318.8]",Black or African American,Rural,29.00308972,318,dp3
"(317.8,318.8]",Black or African American,Urban,4.21633677,318,dp3
"(317.8,318.8]",Hispanic,Rural,18.02813531,318,dp3
"(317.8,318.8]",Hispanic,Urban,3.995987262,318,dp3
"(317.8,318.8]",White,Rural,14.41866886,318,dp3
"(317.8,318.8]",White,Urban,4.153260339,318,dp3
"(318.8,319.8]",Asian,Rural,11.10886649,319,dp3
"(318.8,319.8]",Asian,Urban,2.727249342,319,dp3
"(318.8,319.8]",Black or African American,Rural,9.023376414,319,dp3
"(318.8,319.8]",Black or African American,Urban,4.499674888,319,dp3
"(318.8,319.8]",Hispanic,Rural,7.713809926,319,dp3
"(318.8,319.8]",Hispanic,Urban,3.646088973,319,dp3
"(318.8,319.8]",White,Rural,15.20444987,319,dp3
"(318.8,319.8]",White,Urban,4.236349206,319,dp3
"(319.8,320.8]",Asian,Rural,10.18696703,320,dp3
"(319.8,320.8]",Asian,Urban,2.663074197,320,dp3
"(319.8,320.8]",Black or African American,Rural,2.777367099,320,dp3
"(319.8,320.8]",Black or African American,Urban,4.127173969,320,dp3
"(319.8,320.8]",Hispanic,Rural,7.640818112,320,dp3
"(319.8,320.8]",Hispanic,Urban,3.642990154,320,dp3
"(319.8,320.8]",White,Rural,14.9268603,320,dp3
"(319.8,320.8]",White,Urban,4.190241875,320,dp3
"(320.8,321.8]",Asian,Rural,7.946405451,321,dp3
"(320.8,321.8]",Asian,Urban,2.685232454,321,dp3
"(320.8,321.8]",Black or African American,Rural,18.43208427,321,dp3
"(320.8,321.8]",Black or African American,Urban,3.965340184,321,dp3
"(320.8,321.8]",Hispanic,Rural,15.54901366,321,dp3
"(320.8,321.8]",Hispanic,Urban,4.132705864,321,dp3
"(320.8,321.8]",White,Rural,16.27139184,321,dp3
"(320.8,321.8]",White,Urban,4.369286669,321,dp3
"(321.8,322.8]",Asian,Rural,6.507725893,322,dp3
"(321.8,322.8]",Asian,Urban,2.795256899,322,dp3
"(321.8,322.8]",Black or African American,Urban,4.254992432,322,dp3
"(321.8,322.8]",Hispanic,Rural,6.589431421,322,dp3
"(321.8,322.8]",Hispanic,Urban,3.584922755,322,dp3
"(321.8,322.8]",White,Rural,15.55128655,322,dp3
"(321.8,322.8]",White,Urban,4.266606616,322,dp3
"(322.8,323.8]",Asian,Rural,4.423149202,323,dp3
"(322.8,323.8]",Asian,Urban,2.764743889,323,dp3
"(322.8,323.8]",Black or African American,Rural,15.20027469,323,dp3
"(322.8,323.8]",Black or African American,Urban,4.562501416,323,dp3
"(322.8,323.8]",Hispanic,Rural,9.812839474,323,dp3
"(322.8,323.8]",Hispanic,Urban,3.679495335,323,dp3
"(322.8,323.8]",White,Rural,14.65386749,323,dp3
"(322.8,323.8]",White,Urban,4.089849957,323,dp3
"(323.8,324.8]",Asian,Rural,8.454514715,324,dp3
"(323.8,324.8]",Asian,Urban,2.7916762,324,dp3
"(323.8,324.8]",Black or African American,Rural,17.22351478,324,dp3
"(323.8,324.8]",Black or African American,Urban,4.293936919,324,dp3
"(323.8,324.8]",Hispanic,Rural,11.48028096,324,dp3
"(323.8,324.8]",Hispanic,Urban,3.502945394,324,dp3
"(323.8,324.8]",White,Rural,15.98643344,324,dp3
"(323.8,324.8]",White,Urban,4.164278034,324,dp3
"(324.8,325.8]",Asian,Rural,7.820862064,325,dp3
"(324.8,325.8]",Asian,Urban,2.65171412,325,dp3
"(324.8,325.8]",Black or African American,Rural,35.79132626,325,dp3
"(324.8,325.8]",Black or African American,Urban,4.002807206,325,dp3
"(324.8,325.8]",Hispanic,Rural,12.81417586,325,dp3
"(324.8,325.8]",Hispanic,Urban,3.721786272,325,dp3
"(324.8,325.8]",White,Rural,15.38674596,325,dp3
"(324.8,325.8]",White,Urban,4.049286268,325,dp3
"(325.8,326.8]",Asian,Rural,4.801541084,326,dp3
"(325.8,326.8]",Asian,Urban,2.642593481,326,dp3
"(325.8,326.8]",Black or African American,Rural,21.52611771,326,dp3
"(325.8,326.8]",Black or African American,Urban,4.59732425,326,dp3
"(325.8,326.8]",Hispanic,Rural,10.84575294,326,dp3
"(325.8,326.8]",Hispanic,Urban,3.699364316,326,dp3
"(325.8,326.8]",White,Rural,15.75617832,326,dp3
"(325.8,326.8]",White,Urban,4.218874962,326,dp3
"(326.8,327.7]",Asian,Rural,4.59806359,327,dp3
"(326.8,327.7]",Asian,Urban,2.58754025,327,dp3
"(326.8,327.7]",Black or African American,Rural,36.61391741,327,dp3
"(326.8,327.7]",Black or African American,Urban,4.581890074,327,dp3
"(326.8,327.7]",Hispanic,Rural,9.049854168,327,dp3
"(326.8,327.7]",Hispanic,Urban,3.615932142,327,dp3
"(326.8,327.7]",White,Rural,14.89461581,327,dp3
"(326.8,327.7]",White,Urban,4.174950729,327,dp3
"(327.7,328.7]",Asian,Rural,7.234542761,328,dp3
"(327.7,328.7]",Asian,Urban,2.621085573,328,dp3
"(327.7,328.7]",Black or African American,Rural,14.84124159,328,dp3
"(327.7,328.7]",Black or African American,Urban,4.246740204,328,dp3
"(327.7,328.7]",Hispanic,Rural,17.42118757,328,dp3
"(327.7,328.7]",Hispanic,Urban,3.527687831,328,dp3
"(327.7,328.7]",White,Rural,14.52821423,328,dp3
"(327.7,328.7]",White,Urban,4.039369482,328,dp3
"(328.7,329.7]",Asian,Rural,6.192866247,329,dp3
"(328.7,329.7]",Asian,Urban,2.724757028,329,dp3
"(328.7,329.7]",Black or African American,Rural,4.714611159,329,dp3
"(328.7,329.7]",Black or African American,Urban,4.107586541,329,dp3
"(328.7,329.7]",Hispanic,Rural,21.31607163,329,dp3
"(328.7,329.7]",Hispanic,Urban,3.394154719,329,dp3
"(328.7,329.7]",White,Rural,16.77845656,329,dp3
"(328.7,329.7]",White,Urban,3.96922718,329,dp3
"(329.7,330.7]",Asian,Rural,4.381134365,330,dp3
"(329.7,330.7]",Asian,Urban,2.585283133,330,dp3
"(329.7,330.7]",Black or African American,Urban,3.97626986,330,dp3
"(329.7,330.7]",Hispanic,Rural,8.541088947,330,dp3
"(329.7,330.7]",Hispanic,Urban,3.544377746,330,dp3
"(329.7,330.7]",White,Rural,15.8746805,330,dp3
"(329.7,330.7]",White,Urban,4.071153033,330,dp3
"(330.7,331.7]",Asian,Rural,5.105330733,331,dp3
"(330.7,331.7]",Asian,Urban,2.648114103,331,dp3
"(330.7,331.7]",Black or African American,Rural,10.97213659,331,dp3
"(330.7,331.7]",Black or African American,Urban,3.834690337,331,dp3
"(330.7,331.7]",Hispanic,Rural,9.12734427,331,dp3
"(330.7,331.7]",Hispanic,Urban,3.793425017,331,dp3
"(330.7,331.7]",White,Rural,16.80212177,331,dp3
"(330.7,331.7]",White,Urban,4.072823345,331,dp3
"(331.7,332.7]",Asian,Rural,8.489976719,332,dp3
"(331.7,332.7]",Asian,Urban,2.618881946,332,dp3
"(331.7,332.7]",Black or African American,Rural,11.01864365,332,dp3
"(331.7,332.7]",Black or African American,Urban,4.291615519,332,dp3
"(331.7,332.7]",Hispanic,Rural,16.12362625,332,dp3
"(331.7,332.7]",Hispanic,Urban,3.961984339,332,dp3
"(331.7,332.7]",White,Rural,14.63110556,332,dp3
"(331.7,332.7]",White,Urban,4.050935392,332,dp3
"(332.7,333.7]",Asian,Rural,14.64043643,333,dp3
"(332.7,333.7]",Asian,Urban,2.764267432,333,dp3
"(332.7,333.7]",Black or African American,Rural,19.99153283,333,dp3
"(332.7,333.7]",Black or African American,Urban,4.105487912,333,dp3
"(332.7,333.7]",Hispanic,Rural,16.03932361,333,dp3
"(332.7,333.7]",Hispanic,Urban,3.275395325,333,dp3
"(332.7,333.7]",White,Rural,14.6663873,333,dp3
"(332.7,333.7]",White,Urban,4.005900868,333,dp3
"(333.7,334.7]",Asian,Rural,8.786176312,334,dp3
"(333.7,334.7]",Asian,Urban,2.667685062,334,dp3
"(333.7,334.7]",Black or African American,Rural,8.922084691,334,dp3
"(333.7,334.7]",Black or African American,Urban,3.311113264,334,dp3
"(333.7,334.7]",Hispanic,Rural,20.39452752,334,dp3
"(333.7,334.7]",Hispanic,Urban,3.59196022,334,dp3
"(333.7,334.7]",White,Rural,14.81154876,334,dp3
"(333.7,334.7]",White,Urban,3.974576321,334,dp3
"(334.7,335.7]",Asian,Rural,17.02089542,335,dp3
"(334.7,335.7]",Asian,Urban,2.648038952,335,dp3
"(334.7,335.7]",Black or African American,Rural,19.13779121,335,dp3
"(334.7,335.7]",Black or African American,Urban,3.794630414,335,dp3
"(334.7,335.7]",Hispanic,Rural,19.82946574,335,dp3
"(334.7,335.7]",Hispanic,Urban,3.143304787,335,dp3
"(334.7,335.7]",White,Rural,15.43583166,335,dp3
"(334.7,335.7]",White,Urban,3.941186306,335,dp3
"(335.7,336.6]",Asian,Rural,4.246164335,336,dp3
"(335.7,336.6]",Asian,Urban,2.669242744,336,dp3
"(335.7,336.6]",Black or African American,Urban,5.149670055,336,dp3
"(335.7,336.6]",Hispanic,Rural,10.72166348,336,dp3
"(335.7,336.6]",Hispanic,Urban,3.535321525,336,dp3
"(335.7,336.6]",White,Rural,12.36737347,336,dp3
"(335.7,336.6]",White,Urban,3.979651137,336,dp3
"(336.6,337.6]",Asian,Rural,5.000922633,337,dp3
"(336.6,337.6]",Asian,Urban,2.606249394,337,dp3
"(336.6,337.6]",Black or African American,Rural,11.48631738,337,dp3
"(336.6,337.6]",Black or African American,Urban,3.554514693,337,dp3
"(336.6,337.6]",Hispanic,Rural,10.41160795,337,dp3
"(336.6,337.6]",Hispanic,Urban,4.249503075,337,dp3
"(336.6,337.6]",White,Rural,13.77488982,337,dp3
"(336.6,337.6]",White,Urban,4.052554966,337,dp3
"(337.6,338.6]",Asian,Rural,7.336094061,338,dp3
"(337.6,338.6]",Asian,Urban,2.654885528,338,dp3
"(337.6,338.6]",Black or African American,Rural,15.36569137,338,dp3
"(337.6,338.6]",Black or African American,Urban,4.251457291,338,dp3
"(337.6,338.6]",Hispanic,Rural,12.77176009,338,dp3
"(337.6,338.6]",Hispanic,Urban,4.061954835,338,dp3
"(337.6,338.6]",White,Rural,14.15518578,338,dp3
"(337.6,338.6]",White,Urban,4.160797494,338,dp3
"(338.6,339.6]",Asian,Rural,5.874062701,339,dp3
"(338.6,339.6]",Asian,Urban,2.664671567,339,dp3
"(338.6,339.6]",Black or African American,Urban,4.699033694,339,dp3
"(338.6,339.6]",Hispanic,Rural,16.1269565,339,dp3
"(338.6,339.6]",Hispanic,Urban,3.508765558,339,dp3
"(338.6,339.6]",White,Rural,14.99383772,339,dp3
"(338.6,339.6]",White,Urban,3.94280798,339,dp3
"(339.6,340.6]",Asian,Rural,7.922005403,340,dp3
"(339.6,340.6]",Asian,Urban,2.750354178,340,dp3
"(339.6,340.6]",Black or African American,Rural,2.787536723,340,dp3
"(339.6,340.6]",Black or African American,Urban,3.383765606,340,dp3
"(339.6,340.6]",Hispanic,Rural,10.77714146,340,dp3
"(339.6,340.6]",Hispanic,Urban,3.377395,340,dp3
"(339.6,340.6]",White,Rural,16.0808155,340,dp3
"(339.6,340.6]",White,Urban,4.072048512,340,dp3
"(340.6,341.6]",Asian,Rural,2.966044668,341,dp3
"(340.6,341.6]",Asian,Urban,2.76778007,341,dp3
"(340.6,341.6]",Black or African American,Rural,8.701604023,341,dp3
"(340.6,341.6]",Black or African American,Urban,3.275513547,341,dp3
"(340.6,341.6]",Hispanic,Rural,10.70708661,341,dp3
"(340.6,341.6]",Hispanic,Urban,3.885441212,341,dp3
"(340.6,341.6]",White,Rural,13.28347252,341,dp3
"(340.6,341.6]",White,Urban,3.943153022,341,dp3
"(341.6,342.6]",Asian,Rural,4.614086398,342,dp3
"(341.6,342.6]",Asian,Urban,2.816492492,342,dp3
"(341.6,342.6]",Black or African American,Urban,4.11434774,342,dp3
"(341.6,342.6]",Hispanic,Rural,9.120589697,342,dp3
"(341.6,342.6]",Hispanic,Urban,3.662583033,342,dp3
"(341.6,342.6]",White,Rural,16.97404102,342,dp3
"(341.6,342.6]",White,Urban,3.96477362,342,dp3
"(342.6,343.6]",Asian,Rural,5.08062654,343,dp3
"(342.6,343.6]",Asian,Urban,2.705920047,343,dp3
"(342.6,343.6]",Black or African American,Urban,4.181328222,343,dp3
"(342.6,343.6]",Hispanic,Rural,10.0132575,343,dp3
"(342.6,343.6]",Hispanic,Urban,3.421653547,343,dp3
"(342.6,343.6]",White,Rural,14.06699536,343,dp3
"(342.6,343.6]",White,Urban,3.93053996,343,dp3
"(343.6,344.6]",Asian,Rural,7.323884039,344,dp3
"(343.6,344.6]",Asian,Urban,2.589890505,344,dp3
"(343.6,344.6]",Black or African American,Rural,17.87455945,344,dp3
"(343.6,344.6]",Black or African American,Urban,3.86080909,344,dp3
"(343.6,344.6]",Hispanic,Rural,22.12798667,344,dp3
"(343.6,344.6]",Hispanic,Urban,3.707153437,344,dp3
"(343.6,344.6]",White,Rural,12.59437298,344,dp3
"(343.6,344.6]",White,Urban,4.003811332,344,dp3
"(344.6,345.6]",Asian,Rural,5.11638082,345,dp3
"(344.6,345.6]",Asian,Urban,2.644450477,345,dp3
"(344.6,345.6]",Black or African American,Urban,4.309180376,345,dp3
"(344.6,345.6]",Hispanic,Rural,12.60501272,345,dp3
"(344.6,345.6]",Hispanic,Urban,3.605346625,345,dp3
"(344.6,345.6]",White,Rural,15.07661338,345,dp3
"(344.6,345.6]",White,Urban,3.961341305,345,dp3
"(345.6,346.6]",Asian,Rural,5.65014437,346,dp3
"(345.6,346.6]",Asian,Urban,2.707218682,346,dp3
"(345.6,346.6]",Black or African American,Rural,19.46502282,346,dp3
"(345.6,346.6]",Black or African American,Urban,4.203782313,346,dp3
"(345.6,346.6]",Hispanic,Rural,10.38664825,346,dp3
"(345.6,346.6]",Hispanic,Urban,3.312876084,346,dp3
"(345.6,346.6]",White,Rural,12.70007342,346,dp3
"(345.6,346.6]",White,Urban,3.920645879,346,dp3
"(346.6,347.5]",Asian,Rural,4.880032885,347,dp3
"(346.6,347.5]",Asian,Urban,2.692593959,347,dp3
"(346.6,347.5]",Black or African American,Rural,15.90530575,347,dp3
"(346.6,347.5]",Black or African American,Urban,4.2971695,347,dp3
"(346.6,347.5]",Hispanic,Rural,10.74962343,347,dp3
"(346.6,347.5]",Hispanic,Urban,3.419455237,347,dp3
"(346.6,347.5]",White,Rural,14.05296942,347,dp3
"(346.6,347.5]",White,Urban,3.91634252,347,dp3
"(347.5,348.5]",Asian,Rural,4.426438539,348,dp3
"(347.5,348.5]",Asian,Urban,2.740353343,348,dp3
"(347.5,348.5]",Black or African American,Urban,4.032986758,348,dp3
"(347.5,348.5]",Hispanic,Rural,4.844142837,348,dp3
"(347.5,348.5]",Hispanic,Urban,3.613527964,348,dp3
"(347.5,348.5]",White,Rural,14.68300799,348,dp3
"(347.5,348.5]",White,Urban,3.843578604,348,dp3
"(348.5,349.5]",Asian,Rural,19.4933579,349,dp3
"(348.5,349.5]",Asian,Urban,2.741007137,349,dp3
"(348.5,349.5]",Black or African American,Rural,16.99525468,349,dp3
"(348.5,349.5]",Black or African American,Urban,3.781915364,349,dp3
"(348.5,349.5]",Hispanic,Rural,10.32548156,349,dp3
"(348.5,349.5]",Hispanic,Urban,3.36462152,349,dp3
"(348.5,349.5]",White,Rural,19.85623124,349,dp3
"(348.5,349.5]",White,Urban,3.818848276,349,dp3
"(349.5,350.5]",Asian,Rural,6.409691179,350,dp3
"(349.5,350.5]",Asian,Urban,2.665498319,350,dp3
"(349.5,350.5]",Black or African American,Rural,35.55930517,350,dp3
"(349.5,350.5]",Black or African American,Urban,3.845608378,350,dp3
"(349.5,350.5]",Hispanic,Rural,3.148005132,350,dp3
"(349.5,350.5]",Hispanic,Urban,3.806001911,350,dp3
"(349.5,350.5]",White,Rural,16.54613186,350,dp3
"(349.5,350.5]",White,Urban,4.327077041,350,dp3
"(350.5,351.5]",Asian,Rural,7.38099041,351,dp3
"(350.5,351.5]",Asian,Urban,2.735768339,351,dp3
"(350.5,351.5]",Black or African American,Rural,119.6196259,351,dp3
"(350.5,351.5]",Black or African American,Urban,4.185362855,351,dp3
"(350.5,351.5]",Hispanic,Rural,13.83546734,351,dp3
"(350.5,351.5]",Hispanic,Urban,3.269237097,351,dp3
"(350.5,351.5]",White,Rural,13.36290225,351,dp3
"(350.5,351.5]",White,Urban,3.809898442,351,dp3
"(351.5,352.5]",Asian,Rural,4.455186755,352,dp3
"(351.5,352.5]",Asian,Urban,2.5767246,352,dp3
"(351.5,352.5]",Black or African American,Urban,3.647350907,352,dp3
"(351.5,352.5]",Hispanic,Rural,10.59467271,352,dp3
"(351.5,352.5]",Hispanic,Urban,3.550992722,352,dp3
"(351.5,352.5]",White,Rural,11.75883741,352,dp3
"(351.5,352.5]",White,Urban,3.89962597,352,dp3
"(352.5,353.5]",Asian,Rural,4.208093559,353,dp3
"(352.5,353.5]",Asian,Urban,2.682512478,353,dp3
"(352.5,353.5]",Black or African American,Rural,5.379988835,353,dp3
"(352.5,353.5]",Black or African American,Urban,4.105959759,353,dp3
"(352.5,353.5]",Hispanic,Rural,3.24651145,353,dp3
"(352.5,353.5]",Hispanic,Urban,3.533413855,353,dp3
"(352.5,353.5]",White,Rural,15.67932848,353,dp3
"(352.5,353.5]",White,Urban,3.915701675,353,dp3
"(353.5,354.5]",Asian,Rural,5.092504755,354,dp3
"(353.5,354.5]",Asian,Urban,2.724953551,354,dp3
"(353.5,354.5]",Black or African American,Rural,10.23677965,354,dp3
"(353.5,354.5]",Black or African American,Urban,3.69241101,354,dp3
"(353.5,354.5]",Hispanic,Rural,9.607529959,354,dp3
"(353.5,354.5]",Hispanic,Urban,3.286673097,354,dp3
"(353.5,354.5]",White,Rural,12.69120275,354,dp3
"(353.5,354.5]",White,Urban,4.016082971,354,dp3
"(354.5,355.5]",Asian,Rural,3.445187698,355,dp3
"(354.5,355.5]",Asian,Urban,2.836731305,355,dp3
"(354.5,355.5]",Black or African American,Urban,3.775019452,355,dp3
"(354.5,355.5]",Hispanic,Rural,7.328288864,355,dp3
"(354.5,355.5]",Hispanic,Urban,3.553030483,355,dp3
"(354.5,355.5]",White,Rural,12.70079799,355,dp3
"(354.5,355.5]",White,Urban,3.916293763,355,dp3
"(355.5,356.4]",Asian,Rural,6.597667054,356,dp3
"(355.5,356.4]",Asian,Urban,2.731998564,356,dp3
"(355.5,356.4]",Black or African American,Rural,13.20979828,356,dp3
"(355.5,356.4]",Black or African American,Urban,4.093831954,356,dp3
"(355.5,356.4]",Hispanic,Rural,16.31822788,356,dp3
"(355.5,356.4]",Hispanic,Urban,3.439473378,356,dp3
"(355.5,356.4]",White,Rural,12.72505192,356,dp3
"(355.5,356.4]",White,Urban,3.796690386,356,dp3
"(356.4,357.4]",Asian,Rural,5.791888637,357,dp3
"(356.4,357.4]",Asian,Urban,2.599198595,357,dp3
"(356.4,357.4]",Black or African American,Rural,2.529140698,357,dp3
"(356.4,357.4]",Black or African American,Urban,3.705060685,357,dp3
"(356.4,357.4]",Hispanic,Rural,10.57043925,357,dp3
"(356.4,357.4]",Hispanic,Urban,3.895091204,357,dp3
"(356.4,357.4]",White,Rural,15.25386128,357,dp3
"(356.4,357.4]",White,Urban,3.875037376,357,dp3
"(357.4,358.4]",Asian,Rural,6.60808177,358,dp3
"(357.4,358.4]",Asian,Urban,2.730157756,358,dp3
"(357.4,358.4]",Black or African American,Rural,21.28495877,358,dp3
"(357.4,358.4]",Black or African American,Urban,4.170242172,358,dp3
"(357.4,358.4]",Hispanic,Rural,3.251166778,358,dp3
"(357.4,358.4]",Hispanic,Urban,3.615547845,358,dp3
"(357.4,358.4]",White,Rural,13.13191424,358,dp3
"(357.4,358.4]",White,Urban,3.765457534,358,dp3
"(358.4,359.4]",Asian,Rural,3.908491477,359,dp3
"(358.4,359.4]",Asian,Urban,2.778017189,359,dp3
"(358.4,359.4]",Black or African American,Rural,4.342132729,359,dp3
"(358.4,359.4]",Black or African American,Urban,4.205625597,359,dp3
"(358.4,359.4]",Hispanic,Rural,9.30370321,359,dp3
"(358.4,359.4]",Hispanic,Urban,3.438996236,359,dp3
"(358.4,359.4]",White,Rural,11.14952049,359,dp3
"(358.4,359.4]",White,Urban,3.903307488,359,dp3
"(359.4,360.4]",Asian,Rural,5.2199227,360,dp3
"(359.4,360.4]",Asian,Urban,2.755243064,360,dp3
"(359.4,360.4]",Black or African American,Rural,10.61018733,360,dp3
"(359.4,360.4]",Black or African American,Urban,4.177572151,360,dp3
"(359.4,360.4]",Hispanic,Rural,12.02144532,360,dp3
"(359.4,360.4]",Hispanic,Urban,3.809461499,360,dp3
"(359.4,360.4]",White,Rural,12.53641825,360,dp3
"(359.4,360.4]",White,Urban,3.788991196,360,dp3
"(360.4,361.4]",Asian,Rural,4.595843795,361,dp3
"(360.4,361.4]",Asian,Urban,2.546844486,361,dp3
"(360.4,361.4]",Black or African American,Urban,4.500182506,361,dp3
"(360.4,361.4]",Hispanic,Rural,6.511945053,361,dp3
"(360.4,361.4]",Hispanic,Urban,3.282363014,361,dp3
"(360.4,361.4]",White,Rural,12.40221463,361,dp3
"(360.4,361.4]",White,Urban,3.742098473,361,dp3
"(361.4,362.4]",Asian,Rural,6.999153255,362,dp3
"(361.4,362.4]",Asian,Urban,2.687301408,362,dp3
"(361.4,362.4]",Black or African American,Rural,12.75400047,362,dp3
"(361.4,362.4]",Black or African American,Urban,4.050877823,362,dp3
"(361.4,362.4]",Hispanic,Rural,11.18408693,362,dp3
"(361.4,362.4]",Hispanic,Urban,3.182935213,362,dp3
"(361.4,362.4]",White,Rural,12.54591618,362,dp3
"(361.4,362.4]",White,Urban,3.789301763,362,dp3
"(362.4,363.4]",Asian,Rural,4.861291707,363,dp3
"(362.4,363.4]",Asian,Urban,2.659905052,363,dp3
"(362.4,363.4]",Black or African American,Rural,23.3440512,363,dp3
